Actual Plan Date,WO,Goldseal,Style,Fabric code,Req as per BOM,Fab stock,Wo Qty,Brand,Wo Crtd date,BOM CONS,Status,Cad issue date,Cad Issue time,Marker Received Date,Marker Received time,Issued qty(pcs),EC fabric issued,Issued qty(mtrs),Actual width,marker length,CAD cons,Fabric Req  mtr as per Cons,Remarks,Issued date,Starting time,Cutting issued time,TPT,Achievement in Hours,Delay Reasons,Work order status,Delay Reasons.1,Delay Reasons.2
2025-04-26,600000090388,YSDSH1506E,"AW25 W4010500A BLUE RED CHECK, 16",FYSDSH1709E,926.84,2879.92,493,EX,2025-04-02,1.88,Issued,2025-04-23 00:00:00,,2025-04-24,09:26:00,493.0,,956.42,143,1.88,1.94,956.42,,2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000090392,YSDSH1507E,"AW25 W4010500A BURGUNDY CHECK, 16",FYSDSH1712E,443.52,3224.7,231,EX,2025-04-02,1.92,Issued,2025-04-23 00:00:00,,2025-04-24,11:05:00,231.0,,425.04,143,1.78,1.84,425.04,,2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000090768,VHKPG0289RG,VHKPWRGF397340,F325VHKP3717,55.493,335.68,263,VH,2025-04-11,0.211,Issued,2025-04-12 00:00:00,,2025-04-19,10:58:00,262.99999999999994,0.6759099999999999,67.591,1.56,0.249,0.257,67.59100000000001,"Trade show consumption not advised to manufacturing, Actual bulk csv marker",2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000090769,VHKPG0289RG,VHKPWRGFX21838,F325VHKP3726,195.808,329.887,928,VH,2025-04-11,0.211,Issued,2025-04-12 00:00:00,,2025-04-17,16:53:00,974.0,,249.344,1.52,0.251,0.256,237.568,"Trade show consumption not advised to manufacturing, Actual bulk ago zonal marker",2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000091678,YSDSH1518E,"AW25 M4011047A PEYTON CHECK WHITE, 2XL",FYSDSH1703E,2258.36,7128.3,1313,Ex,2025-04-18,1.72,Issued,2025-04-26 00:00:00,,2025-04-26, 09:53,1313.0,,2245.23,142,1.69,1.71,2245.23,"Costed advised as 5X5 shrinkage, but actual 2X3 / 2X4 shrinkage ",2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000091678,YSDSH1518E,"AW25 M4011047A PEYTON CHECK WHITE, 2XL",FYSDSH1526E,124.735,1869.16,Trim,Ex,2025-04-18,0.095,Issued,2025-04-26 00:00:00,,2025-04-26, 09:53,1313.0,,124.735,,,0.095,,,2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000092197,LYSHG0581SL,LYSHCSLPG68226,F325LYSH3042,803.85,1189.148,699,LY,2025-04-21,1.15,Issued,2025-04-22 00:00:00,,2025-04-23,12:40:00,699.0,,772.395,144/146,1.084,1.105,772.395,"Costed advised as 139 width, but bulk as 146 width",2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000092441,LRSFG0406SL1,LRSFNSLP516989,F325LRSH7437,942.88,935.0,568,LR,2025-04-21,1.66,Issued,2025-04-22 00:00:00,,2025-04-26, 09:20,566.6666666666667,,935.0,149,1.618,1.65,937.1999999999999,Trade show consumption achieved,2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000092441,LRSFG0406SL1,LRSFNSLP516989,F523LRSH2819,22.72,7377.531,Trim,LR,2025-04-21,0.04,Issued,2025-04-22 00:00:00,,2025-04-26, 09:20,566.6666666666667,,39.66666666666668,,,0.07,,,2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000092540,LASFG0011SS,LASFASSPG51707,F324LYSH2610,1328.4,1318.9,810,LY,2025-04-21,1.64,Issued,2025-04-22 00:00:00,,2025-04-23,12:40:00,831.064902331443,,1318.9,134,1.555,1.587,1285.47,bulk as pinning marker,2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-26,600000093065,LYSFG0507SL,LYSFCSLBE87588,F321LYSH3202,1420.0,2408.8,1000,LY,2025-04-23,1.42,Issued,2025-04-24 00:00:00,,2025-04-25,09:46:00,1000.0,,1391.0,143,1.364,1.391,1391.0,Trade show consumption achieved,2025-04-26,07:45:00,08:35:00,00:50:00,0 to 1 Hour,With In TPT,Released,,
2025-04-28,600000088447,LASFG0008SL,LASFASLP061815,F325LASH7079,568.0,2926.5,400,LA,2025-03-19,1.42,Issued,2025-03-24 00:00:00,,2025-03-26,12:31:00,472.9570637119114,,682.95,133/134,1.402,1.444,577.6,Trade show consumption not advised to manufacturing,2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000090099,VWTSG1788RG,VWTSFRGFF52727,F325VWTS549,1456.0,2305.7,1120,VW,2025-03-28,1.3,Issued,2025-04-02 00:00:00,,2025-04-04,12:08:00,1120.0,,1176.0,144,1.04,1.05,1176.0,Trade show consumption not advised to manufacturing,2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091050,PEKPG0069RG,PEKPWRGF852596,F324PEKP5866,461.43,544.523,1709,PE,2025-04-11,0.27,Issued,2025-04-12 00:00:00,,2025-04-15,14:58:00,1721.9999999999998,,478.716,1.76,0.275,0.278,475.10200000000003,Trade show consumption not advised to manufacturing,2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091199,YSDSH1517E,"AW25 M4011047A BRYCE CHECK NAVY, XL",FYSDSH1700E,885.8,1336.01,515,EX,2025-04-13,1.72,Issued,2025-04-26 00:00:00,,2025-04-26,17:21:00,515.0,,906.4,143,1.74,1.76,906.4,"1.Costed advised as 142 width,but actual 143  width / Costed advised as 5X5 shrinkage, but actual 4X3  shrinkage ",2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091199,YSDSH1517E,"AW25 M4011047A BRYCE CHECK NAVY, XL",FYSDSH1526E,48.925,2429.375,Trim,EX,2025-04-13,0.095,Issued,2025-04-26 00:00:00,,2025-04-26,17:21:00,515.0,,48.925,,,0.095,,,2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091102,YSDSH1517E,"AW25 M4011047A BRYCE CHECK NAVY, L",FYSDSH1700E,2481.96,1364.51,1443,EX,2025-04-12,1.72,Issued,2025-04-26 00:00:00,,2025-04-26,17:21:00,1443.0000000000002,,2467.53,143,1.7,1.71,2467.5299999999997,".Costed advised as 142 width,but actual 143  width / Costed advised as 5X5 shrinkage, but actual 1X2 / 2X2 /1X3 / 2X3 / 3X2 / 3X3   shrinkage ",2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091102,YSDSH1517E,"AW25 M4011047A BRYCE CHECK NAVY, L",FYSDSH1526E,137.085,2429.375,Trim,EX,2025-04-12,0.095,Issued,2025-04-26 00:00:00,,2025-04-26,17:21:00,1443.0000000000005,,137.08500000000004,,,0.095,,,2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091366,YSDSH1588E,"AW25 W4010565A AZURE BLUE STRIPE OXFO, 8",FYSDSH1649E,567.0,107.61,405,Ex,2025-04-18,1.4,Issued,2025-04-26 00:00:00,,2025-04-28,09:57:00,405.0,,554.85,144,1.33,1.37,554.85,"1.Costed advised as 142 width, but actual 144  width ",2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091367,YSDSH1588E,"AW25 W4010565A AZURE BLUE STRIPE OXFO, 8",FYSDSH1649E,158.2,107.61,113,Ex,2025-04-18,1.4,Issued,2025-04-26 00:00:00,,2025-04-28,09:57:00,113.0,,153.68,144,1.32,1.36,153.68,"1.Costed advised as 142 width, but actual 144  width ",2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091826,YSDSH1591E,"AW25 W4010565A OPTIC WHITE OXFORD, 12",FYSDSH1651E,205.5,3276.913,150,Ex,2025-04-18,1.37,Issued,2025-04-23 00:00:00,,2025-04-24,15:04:00,150.0,,204.0,141,1.32,1.36,204.00000000000003,Costed not advised for this style,2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091828,YSDSH1591E,"AW25 W4010565A OPTIC WHITE OXFORD, 10",FYSDSH1651E,465.8,3276.913,340,Ex,2025-04-18,1.37,Issued,2025-04-23 00:00:00,,2025-04-24,15:04:00,340.0,,455.6,141,1.3,1.34,455.6,Costed not advised for this style,2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-28,600000091856,YSDSH1559E,"AW25 W4010500A CREAM NAVY CHECK, 14",FYSDSH1786E,1497.2,1080.0,788,Ex,2025-04-18,1.9,Issued,2025-04-28 00:00:00,,2025-04-28,13:21:00,788.0000000000001,,1481.44,143,1.84,1.88,1481.4399999999998,"1.Costed advised as 142 width, but actual 143  width / Costed advised as 3X3 shrinkage, but actual 2X2 / 2X3 / 2X4 / 3X3 / 3X4  shrinkage ",2025-04-28,06:55:00,11:55:00,05:00:00,Above Lead Time,Costing Error,Released,,
2025-04-28,600000093066,LYSFG0585SM,LYSFASMPZ37842,F325LYSH3257,113.36,487.126,436,LY,2025-04-24,0.26,Issued,2025-04-25 00:00:00,,2025-04-26,12:31:00,436.0,,163.5,1.7,0.365,0.375,163.5,"Costed advised as 142 width with 135 gsm, but bulk as 170 width with 179 gsm ",2025-04-28,06:55:00,08:33:00,01:38:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000091459,VWTSG1788RG,VWTSFRGFD99109,F325VWTS550,1385.8,3071.8,1066,VW,2025-04-17,1.3,Issued,2025-04-18 00:00:00,,2025-04-21, 11:00,1065.9980988593156,,1121.43,144,1.042,1.052,1121.432,Trade show consumption not advised to manufacturing,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000091825,YSDSH1591E,"AW25 W4010565A OPTIC WHITE OXFORD, 12",FYSDSH1651E,154.81,3276.913,113,Ex,2025-04-18,1.37,Issued,2025-04-23 00:00:00,,2025-04-24,15:04:00,112.99999999999999,,149.16,141,1.28,1.32,149.16,Costed not advised for this style,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000091827,YSDSH1591E,"AW25 W4010565A OPTIC WHITE OXFORD, 10",FYSDSH1651E,920.64,3276.913,672,Ex,2025-04-18,1.37,Issued,2025-04-23 00:00:00,,2025-04-24,15:04:00,671.9999999999999,,887.04,141,1.3,1.32,887.0400000000001,Costed not advised for this style,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000092488,LASFG0011SS,LASFASSPJ86514,F525LASH1231,855.44,1054.3,629,LA,2025-04-21,1.36,Issued,2025-04-22 00:00:00,,2025-04-22,17:09:00,558.8686131386861,,765.65,143/144,1.343,1.37,861.73,Trade show consumption achieved,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000092728,LYSFG0597SL,LYSFCSLPX50244,F325LYSH2511,1389.08,2853.8,902,LY,2025-04-22,1.54,Issued,2025-04-23 00:00:00,,2025-04-26,16:03:00,911.0649698593436,,1360.22,149,1.479,1.493,1346.6860000000001,Trade show consumption achieved,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000092813,LRSHG0381SL1,LRSHNSLFB42228,F325LRSH7448,1547.0,1710.7,1300,LR,2025-04-22,1.19,Issued,2025-04-23 00:00:00,,2025-04-25,16:30:00,1345.9480723839497,,1710.7,143/144,1.259,1.271,1652.3,Bulk as 2cm printed checks/ All garment one way/ Front cut as checks,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000092813,LRSHG0381SL1,LRSHNSLFB42228,F523LRSH2819,26.0,7357.681,Trim,LR,2025-04-22,0.02,Issued,2025-04-23 00:00:00,,2025-04-25,16:30:00,1345.9480723839497,,20.189221085759243,,,0.015,,,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000092872,LYSFG0509SL,LYSFHSLBH40933,F324LYSH2160,2172.96,2444.418,1509,LY,2025-04-22,1.44,Issued,2025-04-24 00:00:00,,2025-04-25,14:48:00,1704.6150627615064,,2444.418,146.5,1.42,1.434,2163.906,Trade show consumption achieved,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000093040,ASSFG0697KT,ASSFMKTPZ43287,F325ASSH1548,1000.0,1774.086,1000,AS,2025-04-23,1.0,Issued,2025-04-24 00:00:00,,2025-04-24,15:20:00,1000.0,37.300000000000004,373.0,1.52,0.366,0.373,373.0,Trade show consumption not advised to manufacturing / Csv marker,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000093122,LYSFG0585SM,LYSFASMPZ45456,F325LYSH3256,601.44,860.1,1432,LY,2025-04-24,0.42,Issued,2025-04-25 00:00:00,,2025-04-28,15:48:00,1432.0,,506.928,1.69,0.351,0.354,506.928,"Costed advised as 142 width with 135 gsm,but bulk as 169 width with 176 gsm",2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000093242,LYSHG0581SL,LYSHSSLPH16014,F325LYSH3539,1414.5,1718.5,1150,LY,2025-04-24,1.23,Issued,2025-04-25 00:00:00,,2025-04-29,09:34:00,1134.0198511166252,,1371.03,145,1.197,1.209,1390.3500000000001,Trade show consumption achieved,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000093623,AHSFG0402RG,AHSFGRGPI18825,F1AWS00690,1143.208,3395.825,968,AW,2025-04-25,1.181,Issued,2025-04-26 00:00:00,,2025-04-26,16:58:00,968.0,,1137.4,136,1.152,1.175,1137.4,Trade show consumption achieved,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000093595,VWTSG1690RG,VWTSCRGBR09756,F320VWSH5158,517.5,1027.1,450,VW,2025-04-26,1.15,Issued,2025-04-28 00:00:00,,2025-04-28, 16:25,449.99999999999994,,521.55,146,1.128,1.159,521.5500000000001,Trade show consumption achieved,2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000094010,ASSFG0396SP,ASSFQSPBP41313,F322AYSH6411,725.0,1923.7,500,AY,2025-04-29,1.45,Issued,2025-04-29 00:00:00,,2025-04-29,14:54:00,536.8544935805992,,752.67,144,1.375,1.402,701.0,"Trade show consumption achieved, Vc order",2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000094011,ASSFG0396SP,ASSFQSPBP41313,F322AYSH6411,725.0,1923.7,500,AY,2025-04-29,1.45,Issued,2025-04-29 00:00:00,,2025-04-29,14:54:00,500.0,,708.0,144,1.375,1.416,708.0,"Trade show consumption achieved, Vc order",2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-29,600000094012,ASSFG0396SP,ASSFQSPBP41313,F322AYSH6411,474.15,1923.7,327,AY,2025-04-29,1.45,Issued,2025-04-29 00:00:00,,2025-04-29,14:54:00,327.0,,463.032,144,1.375,1.416,463.032,"Trade show consumption achieved, Vc order",2025-04-29,07:15:00,08:40:00,01:25:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000090318,YSDSH1548E,"AW25 M4011047A LOGGER CHECK ORANGE, 3XL",FYSDSH1702E,6657.24,6888.18,3826,EX,2025-04-02,1.74,Issued,2025-04-29 00:00:00,,2025-04-30, 12:18,3826.0,,6657.24,143,1.73,1.74,6657.24,"1.Costed advised as 142 width ,but actual 143  width / Costed advised as 5X5 shrinkage, but actual 2X2 / 3X1 / 3X2 / 3X3 / 4X2 /4X3 /4X4 / 5X4 shrinkage ",2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000090318,YSDSH1548E,"AW25 M4011047A LOGGER CHECK ORANGE, 3XL",FYSDSH1526E,363.47,4101.68,Trim,EX,2025-04-02,0.095,Issued,2025-04-29 00:00:00,,2025-04-30, 12:18,3826.0000000000005,,363.47,,,0.095,,,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000090389,YSDSH1506E,"AW25 W4010500A BLUE RED CHECK, 16",FYSDSH1709E,212.44,3688.54,113,EX,2025-04-02,1.88,Issued,2025-04-29 00:00:00,,2025-04-30,15:09:00,113.0,,220.35,144,1.9,1.95,220.35,Small order qty,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000091713,YSDSH1585E,"AW25 M4011020A INDIGO TEXTURED CHEC, 2XL",FYSDSH1699E,107.59,2607.3,53,EX,2025-04-17,2.03,Issued,2025-04-18 00:00:00,,2025-04-18,18:20:00,52.99999999999999,,110.24,142,2.0,2.08,110.24000000000001,CPL WASH -7X7 Shrinkage,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000091714,YSDSH1585E,"AW25 M4011020A INDIGO TEXTURED CHEC, 2XL",FYSDSH1699E,590.73,2607.3,291,EX,2025-04-17,2.03,Issued,2025-04-18 00:00:00,,2025-04-18,18:20:00,291.0,,593.64,142,2.0,2.04,593.64,CPL WASH -7X7 Shrinkage,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000092204,LYSFG0515SL,LYSFCSLBS63763,F321LYSH3046,906.28,1000.4,652,LY,2025-04-21,1.39,Issued,2025-04-22 00:00:00,,2025-04-30,11:45:00,652.0,,906.932,142,1.379,1.391,906.932,Trade show consumption achieved,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000093129,LYSFG0581SL,LYSFSSLPB81607,F325LYSH3539,318.0,1718.5,212,LY,2025-04-24,1.5,Issued,2025-04-25 00:00:00,,2025-04-29,09:34:00,212.0,,320.968,145,1.47,1.514,320.968,Trade show consumption achieved,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000093143,YSDSH1575E,"AW25-M4011047A-LOGGER CHECK BLUE, 2XL",FYSDSH1705E,2673.56,2789.4,1502,EX,2025-04-24,1.78,Issued,2025-04-29 00:00:00,,2025-04-30, 17:09,1502.0,,2583.44,141,1.7,1.72,2583.44,"Costed advised as 5X5 shrinkage, but actual 0X2 / 0X3 /1X3 shrinkage ",2025-04-30,07:15:00,02:15:00,04:15:00,Above Lead Time,Costing Error,Released,,
2025-04-30,600000093143,YSDSH1575E,"AW25-M4011047A-LOGGER CHECK BLUE, 2XL",FYSDSH1526E,150.2,2846.41,Trim,EX,2025-04-24,0.1,Issued,2025-04-29 00:00:00,,2025-04-30, 17:09,1502.0,,142.69,,,0.095,,,2025-04-30,07:15:00,02:15:00,04:15:00,Above Lead Time,Costing Error,Released,,
2025-04-30,600000093153,YMPSH3132E,"529 7388 42104 COL  898 MENS FULL S, 2XL",FYMPSH3334E,2798.4,2900.01,1749,EX,2025-04-24,1.6,Issued,2025-04-29 00:00:00,,2025-04-29,18:19:00,1824.373417721519,,2882.51,142,1.56,1.58,2763.42,,2025-04-30,07:15:00,12:00:00,04:45:00,Above Lead Time,Costing Error,Released,,
2025-04-30,600000093952,ASSFG0396SP,ASSFQSPBP41313,F518ASSH3294,527.8,30340.001,364,AS,2025-04-29,1.45,Issued,2025-04-29 00:00:00,,2025-04-30,08:46:00,364.0,,509.964,146,1.36,1.401,509.964,"Trade show consumption not advised to manufacturing, Vc order",2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000093878,VWSFG0659RG,VWSFFRGPO48996,F325VWSH5870,1488.0,1666.2,1240,VW,2025-04-28,1.2,Issued,2025-04-29 00:00:00,,2025-04-29,15:59:00,1240.0,,1371.44,144,1.085,1.106,1371.44,Trade show consumption not advised to manufacturing,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000093980,ASSFG0697KT,ASSFMKTPZ43287,F325ASSH1548,324.384,952.086,872,AS,2025-04-28,0.372,Issued,2025-04-29 00:00:00,,2025-04-30,09:00:00,872.0,32.7,327.0,1.51,0.368,0.375,327.0,Trade show consumption achieved,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-30,600000093756,VWSFG0829RG,VWSFCRGPD73304,F325VWSH5620,1696.8,1829.0,1414,VW,2025-04-29,1.2,Issued,2025-04-30 00:00:00,,2025-04-30,11:20:00,1414.0032813781788,,1723.67,144,1.208,1.219,1723.6660000000002,Trade show consumption achieved,2025-04-30,07:15:00,08:45:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
