Fabric code,Inward Date,Priority,Priority.1,MIGO NO,MIGO Date,Security inward no,Security inward date,LR no.,LR Date,Transporter Name,Inv numb,Invoice Date,Invoice-No. of Rolls,Invoice Qty,Supplier Name ,Fabric Composition,GC / Non GC,PO Number,DA NO,Product,Brand,Sub Brand,UOM,Knit/Woven,FDR-Qty,FDR-NO,Wip Status,Inspection Date,Name of inspector,Inspection Report no.,Inspected roll,Fabric Quantity (Inspected),Inspection Result,PO Width,Avg WIDTH,% Between ActWidth vs PO Width,No of Shade Group,CSV Observation,Lab Test Status,GRN Qty,GRN No.,GRN Date,GRN lead time,Total Fabric Quantity Under FRA,FRA No.,Fra Raised Date,FRA Closure Date,FRA Closure Lead Time,Reason for Delay in GRN,Fabric Quantity (FRA With EC),% EC Approved,Approved By (FRA With EC),Fabric Quantity - RTS,Farbic RTS Date ,RTS Doc no.,RTS LR no.,Sourcing Person ,Date of Invoice Submission to Parking Team ,Type of fabric,REMARKS,GIR,PO ISSUES
F325ALSH6739,2025-04-19,,,5005932040.0,2025-04-19,2272/19.04.2025,2025-04-19,SELF,SELF,GEERAVANI,GI25260073,2025-04-18 00:00:00,5.0,649.0,GEERVANI IMPEX,,NON GC,3310057439,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-23 00:00:00,Sibasankar,826.0,2.0,256.0,Pass,,144.0,,1.0,,Pass,649.0,,2025-04-23,4,,,,,,Within TPT,,,,,,,,,2025-04-24 00:00:00,Print,,0.0,
F325ALSH6740,2025-04-19,,,5005932511.0,2025-04-19,2273/19.04.2025,2025-04-19,SELF,SELF,GEERAVANI,GI25260074,2025-04-18 00:00:00,5.0,610.0,GEERVANI IMPEX,,NON GC,3310057440,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-22 00:00:00,Rakesh,8747.0,2.0,229.0,Pass,,144.0,,3.0,,Pass,610.0,,2025-04-24,4,610.0,200007875,2025-04-23,2025-04-24,,FRA within TPT ,,,,123.0,,,,Sweetan,2025-04-25 00:00:00,Print,,0.0,
F325ALSH6741,2025-04-19,,,5005931915.0,2025-04-19,2274/19.04.2025,2025-04-19,SELF,SELF,GEERAVANI,GI25260075,2025-04-18 00:00:00,5.0,615.0,GEERVANI IMPEX,,NON GC,3310057441,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-23 00:00:00,Sibasankar,8287.0,2.0,250.0,Pass,,142.0,,1.0,,Pass,615.0,,2025-04-23,4,,,,,,Within TPT,,,,,,,,,2025-04-24 00:00:00,print,,0.0,
F325ALSH6742,2025-04-19,,,5005932513.0,2025-04-19,2275/19.04.2025,2025-04-19,SELF,SELF,GEERAVANI,GI25260076,2025-04-18 00:00:00,6.0,642.0,GEERVANI IMPEX,,NON GC,3310057442,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-22 00:00:00,Sanjay,8810.0,2.0,241.0,Pass,,142.0,,2.0,,Pass,642.0,,2025-04-24,4,642.0,200007873,2025-04-23,2025-04-24,,FRA within TPT ,,,,120.0,,,,Kavya,2025-04-25 00:00:00,Print,,0.0,
F325ALSH6743,2025-04-19,,,5005932298.0,2025-04-19,2277/19.04.2025,2025-04-19,SELF,SELF,GEERAVANI,GI25260077,2025-04-18 00:00:00,6.0,639.0,GEERVANI IMPEX,,NON GC,3310057443,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-23 00:00:00,latesh,8292.0,2.0,200.0,Pass,,141.0,,,,Pass,639.0,,2025-04-23,4,,,,,,Within TPT,,,,,,,,,2025-04-24 00:00:00,Print,,0.0,
F325ALSH6744,2025-04-19,,,5005931802.0,2025-04-19,2276/19.04.2025,2025-04-19,SELF,SELF,GEERAVANI,GI25260078,2025-04-18 00:00:00,6.0,622.0,GEERVANI IMPEX,,NON GC,3310057444,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-23 00:00:00,Sibasankar,8285.0,2.0,250.0,Pass,,142.0,,2.0,,Pass,622.0,,2025-04-23,4,,,,,,Within TPT,,,,,,,,,2025-04-24 00:00:00,Print,,0.0,
F325ALSH6745,2025-04-19,,,5005932445.0,2025-04-19,2278/19.04.2025,2025-04-19,SELF,SELF,GEERAVANI,GI25260079,2025-04-18 00:00:00,6.0,622.0,GEERVANI IMPEX,,NON GC,3310057445,ABFRL,SHIRT FABRIC,HOAS,AL,M,Woven,,,GRN Done,2025-04-23 00:00:00,Ujjwal,8550.0,2.0,207.0,Pass,,143.0,,2.0,,pass,622.0,,2025-04-23,4,,,,,,Within TPT,,,,,,,,,2025-04-24 00:00:00,print,,0.0,
F322LRKP4738,2025-04-19,,,5005936860.0,2025-04-19,2318/19.04.2025,2025-04-19,1524487,,RCPL,25-26/DD677,2025-04-11 00:00:00,3.0,59.94,AARTI INTERNATIONAL LTD,,NON GC,3310054471,ABFRL,SHIRT FABRIC,HOLP,LR,M,Woven,,,GRN Done,2025-04-25 00:00:00,Bijay,10616.0,2.0,107.0,Pass,,180.0,,,,pass,59.94,,2025-04-25,5,,,,,,Bale open delay,,,,,,,,,2025-04-26 00:00:00,Plain,,0.0,
FA1LYKP040,2025-04-19,,,5005936866.0,2025-04-19,2319/19.04.205,2025-04-19,1524487,,RCPL,25-26/44672,2025-04-11 00:00:00,23.0,462.34,AARTI INTERNATIONAL LTD,,NON GC,3310052886,ABFRL,SHIRT FABRIC,HOLP,LYK,M,Woven,,,GRN Done,2025-04-25 00:00:00,Sibasankar,8649.0,5.0,296.0,Pass,,181.0,,2.0,,pass,462.34,,2025-04-25,5,,,,,,Bale open delay,,,,,,,,,,Plain,,0.0,
FYSDSH1703E,2025-04-19,,,5005938681.0,2025-04-19,2425/19.04.2025,2025-04-19,BS 21,2025-04-16 00:00:00,MRL LOGISTICS,252600366,2025-04-15 00:00:00,73.0,7128.3,ARTHANARI LOOM CENTRE(TEXTILES) PVT.LTD.,,NON GC,3320005305,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-25 00:00:00,Bikram ,8188.0,7.0,435.0,Pass,,144.0,,,,Pass,7128.3,,2025-04-25,5,,,,,,Visual inspection delay,,,,,,,,,2025-04-26 00:00:00,Yarndyed,,0.0,
FYSDSH1705E,2025-04-19,,,5005938685.0,2025-04-19,2424/19.04.2025,2025-04-19,BS 20,2025-04-16 00:00:00,MRL LOGISTICS,252600365,2025-04-15 00:00:00,8.0,824.2,ARTHANARI LOOM CENTRE(TEXTILES) PVT.LTD.,,NON GC,3320005305,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-22 00:00:00,Sibasankar,8283.0,2.0,93.1,Pass,,145.0,,,,Pass,824.2,,2025-04-25,5,824.2,400004941,2025-04-23,2025-04-25,,FRA within TPT ,,,,,,,,Yuvaraj,2025-04-26 00:00:00,Yarndyed,,0.0,
FYSDSH1717E,2025-04-19,,,5005938791.0,2025-04-19,2423/19.04.2025,2025-04-19,SL 430,2025-04-18 00:00:00,MRL LOGISTICS,25-26-13,2025-04-18 00:00:00,22.0,1144.6,SNSM TEXTILES,,NON GC,3320005310,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-22 00:00:00,Kamala,8532.0,5.0,268.0,Reject,,145.0,,,,Pass,1144.6,,2025-04-22,2,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
FYSDSH1709E,2025-04-19,,,5005939256.0,2025-04-19,2433/19.04.2025,2025-04-19,SL 453,2025-04-18 00:00:00,MRL LOGISTICS,50,2025-04-17 00:00:00,68.0,3019.2,GM EXPORTS,,NON GC,3320005311,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-25 00:00:00,Ujjwal,8571.0,8.0,610.0,Reject,,146.0,,,,Pass,3019.2,,2025-04-26,1900-01-05 00:00:00,,,,,,Bale open delay,,,,,,,,,,Yarndyed,,0.0,
FYSDSH1712E,2025-04-19,,,5005939256.0,2025-04-19,2433/19.04.2025,2025-04-19,SL 453,2025-04-18 00:00:00,MRL LOGISTICS,50,2025-04-17 00:00:00,,1622.8,GM EXPORTS,,NON GC,3320005311,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-21 00:00:00,Bikram ,8145.0,5.0,297.0,Reject,,148.0,,,,Pass,1622.8,,2025-04-23,4,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
FYSDSH1704E,2025-04-19,,,5005939253.0,2025-04-19,2434/19.04.2025,2025-04-19,SL 454,2025-04-18 00:00:00,MRL LOGISTICS,49,2025-04-17 00:00:00,34.0,2196.0,GM EXPORTS,,NON GC,3320005312,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,2025-04-21 00:00:00,Kamala,8321.0,8.0,607.0,Pass,,147.0,,,,Pass,2196.0,,2025-04-21,1,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F325AHSH6763,2025-04-19,,,5005936729.0,2025-04-19,2402/19.04.2025,2025-04-19,889471,2025-04-11 00:00:00,FLYWING CARGO,GJ4-26000145,2025-04-11 00:00:00,20.0,1255.75,ORBIT EXPORTS LTD,,NON GC,3310058720,ABFRL,SHIRT FABRIC,ASWW,AH,M,Woven,,,GRN Done,2025-04-26 00:00:00,Rakesh,8777.0,3.0,217.0,Reject,,144.0,,10.0,,Pass,1255.75,,2025-05-05,14,1255.75,200008160,2025-04-28,2025-05-05,,FRA clousre Delay,,,,1255.75,,,,Twinkle,,,,0.0,
F323LYKP6188,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,85.0,370.55,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYKP,KG,Knit,,,GRN Done,2025-04-25 00:00:00,Bijay,10618.0,2.0,142.0,Pass,,175.0,,,,Pass,370.55,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,Plain,,0.0,
F323LYKP6187,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,423.9,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYKP,KG,Knit,,,GRN Done,2025-04-25 00:00:00,Sibasankar,8652.0,2.0,144.0,Reject,,188.0,,3.0,,Pass,423.9,,2025-04-26,5,423.9,200007959,2025-04-25,2025-04-26,,FRA within TPT ,,,,,,,,Subhadip,,Plain,,0.0,
F323LYKP6189,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,534.85,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYKP,KG,Knit,,,GRN Done,2025-04-25 00:00:00,Sibasankar,8651.0,2.0,60.1,Pass,,186.0,,,,Pass,534.85,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,Plain,,0.0,
F323LYKP6191,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,364.8,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYKP,KG,Knit,,,GRN Done,2025-04-25 00:00:00,Bijay,10617.0,2.0,214.0,Pass,,186.0,,,,Pass,364.8,,2025-04-26,5,364.8,200008008/400004908,2025-04-25,2025-04-26,,FRA within TPT ,,,,,,,,Subhadip,,Plain,,0.0,
F323LYKP6186,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,526.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYKP,KG,Knit,,,GRN Done,2025-04-25 00:00:00,Bijay,10621.0,2.0,60.3,Reject,,197.0,,,,Pass,526.0,,2025-04-30,8,526.0,200007887,2025-04-28,2025-04-30,,FRA clousre Delay,526.0,1.0,,,,,,Subhadip,,,,0.0,
TBLYRIBS1001N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,140.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,140.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1002N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,29.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,29.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS0999N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,380.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,380.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS0998N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,310.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,310.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS0997N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,23.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,23.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1000N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,300.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,300.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS0996N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,3.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,3.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1029N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,179.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,179.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1030N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,37.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,37.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1027N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,500.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,500.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1026N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,406.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,406.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1025N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,28.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,28.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1028N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,368.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,368.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1024N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,4.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,4.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1015N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,204.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,204.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1016N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,42.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,42.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1013N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,572.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,572.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1012N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,464.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,464.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1011N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,32.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,32.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1014N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,442.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,442.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1010N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,5.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,5.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1043N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,141.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,141.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1044N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,29.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,29.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1041N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,392.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,392.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1040N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,318.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,318.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1039N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,22.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,22.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1042N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,290.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,290.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS1038N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,3.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,3.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
TBLYRIBS0987N,2025-04-21,,,5005955229.0,2025-04-21,9450769/ 2556/21.04.2025,2025-04-21,VN250400018,2025-04-11 00:00:00,B & H LOGISTICS ,HMT-ABF250401,2025-04-11 00:00:00,,195.0,HAI MINH TEXTILE TRADING LIMTED,,NON GC,3310054142,ABFRL,SHIRT FABRIC,HOLP,LYRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,195.0,,2025-04-25,4,,,,,,Bale open delay,,,,,,,,,,,,0.0,
